secs,id,cpu_per,cpu_mem,gpu_mem,gpu_per,generation_throughput,prompt_eval_throughput
21589,task-oriented_14,364.974371491341,1054.30859375,2138.828125,0.0,2.41,18.02
21590,task-oriented_14,364.974371491341,1054.30859375,2138.828125,0.0,2.41,18.02
21591,task-oriented_14,365.4276864427029,1054.30859375,2138.828125,0.0,2.41,18.02
21592,task-oriented_14,365.4276864427029,1054.30859375,2138.828125,0.0,2.41,18.02
21593,task-oriented_14,365.7515123313206,1054.30859375,2138.828125,0.0,2.41,18.02
21594,task-oriented_14,365.7515123313206,1054.30859375,2138.828125,0.0,2.41,18.02
21595,task-oriented_14,366.1891768985939,1054.30859375,2138.828125,0.0,2.41,18.02
21596,task-oriented_14,366.1891768985939,1054.30859375,2138.828125,0.0,2.41,18.02
21597,task-oriented_14,366.58514895509467,1054.30859375,2138.828125,0.0,2.41,18.02
21598,task-oriented_14,366.58514895509467,1054.30859375,2138.828125,0.0,2.41,18.02
21599,task-oriented_14,366.9204001739922,1054.30859375,2138.828125,0.0,2.41,18.02
21600,task-oriented_14,366.9204001739922,1054.30859375,2138.828125,0.0,2.41,18.02
21601,task-oriented_14,367.3265219242265,1054.30859375,2138.828125,0.0,2.41,18.02
21602,task-oriented_14,367.3265219242265,1054.30859375,2138.828125,0.0,2.41,18.02
21603,task-oriented_15,79.0,156.828125,177.53125,29.2,2.31,20.06
21604,task-oriented_15,79.0,156.828125,177.53125,29.2,2.31,20.06
21605,task-oriented_15,97.42268041234556,1035.921875,580.078125,0.0,2.31,20.06
21606,task-oriented_15,97.42268041234556,1035.921875,580.078125,0.0,2.31,20.06
21607,task-oriented_15,189.1525423728347,1054.26953125,883.078125,0.0,2.31,20.06
21608,task-oriented_15,189.1525423728347,1054.26953125,883.078125,0.0,2.31,20.06
21609,task-oriented_15,233.41772151894435,1055.9140625,883.078125,0.0,2.31,20.06
21610,task-oriented_15,233.41772151894435,1055.9140625,883.078125,0.0,2.31,20.06
21611,task-oriented_15,260.20202020198195,1056.171875,883.078125,1.0,2.31,20.06
21612,task-oriented_15,260.20202020198195,1056.171875,883.078125,1.0,2.31,20.06
21613,task-oriented_15,277.9831932772769,1056.4296875,883.078125,1.4,2.31,20.06
21614,task-oriented_15,277.9831932772769,1056.4296875,883.078125,1.4,2.31,20.06
21615,task-oriented_15,291.079136690617,1056.4296875,883.078125,97.9,2.31,20.06
21616,task-oriented_15,291.079136690617,1056.4296875,883.078125,97.9,2.31,20.06
21617,task-oriented_15,300.62893081758256,1056.6875,883.078125,0.0,2.31,20.06
21618,task-oriented_15,300.62893081758256,1056.6875,883.078125,0.0,2.31,20.06
21619,task-oriented_15,308.1564245809805,1056.6875,883.078125,30.9,2.31,20.06
21620,task-oriented_15,308.1564245809805,1056.6875,883.078125,30.9,2.31,20.06
21621,task-oriented_15,314.070351758771,1056.6875,883.078125,0.0,2.31,20.06
21622,task-oriented_15,314.070351758771,1056.6875,883.078125,0.0,2.31,20.06
21623,task-oriented_15,318.6301369862802,1056.6875,883.078125,0.0,2.31,20.06
21624,task-oriented_15,318.6301369862802,1056.6875,883.078125,0.0,2.31,20.06
21625,task-oriented_15,322.9288702928674,1056.6875,883.078125,62.5,2.31,20.06
21626,task-oriented_15,322.9288702928674,1056.6875,883.078125,62.5,2.31,20.06
21627,task-oriented_15,326.33204633202797,1056.6875,883.078125,0.0,2.31,20.06
21628,task-oriented_15,326.33204633202797,1056.6875,883.078125,0.0,2.31,20.06
21629,task-oriented_15,329.17562724012623,1056.9453125,883.078125,74.2,2.31,20.06
21630,task-oriented_15,329.17562724012623,1056.9453125,883.078125,74.2,2.31,20.06
21631,task-oriented_15,331.3502673796582,1057.29296875,2148.578125,0.0,2.31,20.06
21632,task-oriented_15,331.3502673796582,1057.29296875,2148.578125,0.0,2.31,20.06
21633,task-oriented_15,334.73354231973394,1057.29296875,2148.578125,0.0,2.31,20.06
21634,task-oriented_15,334.73354231973394,1057.29296875,2148.578125,0.0,2.31,20.06
21635,task-oriented_15,337.5589622641321,1057.29296875,2148.578125,0.0,2.31,20.06
21636,task-oriented_15,337.5589622641321,1057.29296875,2148.578125,0.0,2.31,20.06
21637,task-oriented_15,340.20044543428054,1057.29296875,2148.578125,0.0,2.31,20.06
21638,task-oriented_15,340.20044543428054,1057.29296875,2148.578125,0.0,2.31,20.06
21639,task-oriented_15,342.45780590715594,1057.29296875,2148.578125,0.0,2.31,20.06
21640,task-oriented_15,342.45780590715594,1057.29296875,2148.578125,0.0,2.31,20.06
21641,task-oriented_15,344.4889779558955,1057.29296875,2148.578125,0.0,2.31,20.06
21642,task-oriented_15,344.4889779558955,1057.29296875,2148.578125,0.0,2.31,20.06
21643,task-oriented_15,346.326335877847,1057.29296875,2148.578125,8.1,2.31,20.06
21644,task-oriented_15,346.326335877847,1057.29296875,2148.578125,8.1,2.31,20.06
21645,task-oriented_15,348.1329690345934,1057.29296875,2148.578125,0.0,2.31,20.06
21646,task-oriented_15,348.1329690345934,1057.29296875,2148.578125,0.0,2.31,20.06
21647,task-oriented_15,349.6080139372678,1057.29296875,2148.578125,0.0,2.31,20.06
21648,task-oriented_15,349.6080139372678,1057.29296875,2148.578125,0.0,2.31,20.06
21649,task-oriented_15,351.043405676113,1057.29296875,2148.578125,0.0,2.31,20.06
21650,task-oriented_15,351.043405676113,1057.29296875,2148.578125,0.0,2.31,20.06
21651,task-oriented_15,352.3637820512687,1057.29296875,2148.578125,0.0,2.31,20.06
21652,task-oriented_15,352.3637820512687,1057.29296875,2148.578125,0.0,2.31,20.06
21653,task-oriented_15,353.62095531585766,1057.29296875,2148.578125,0.0,2.31,20.06
21654,task-oriented_15,353.62095531585766,1057.29296875,2148.578125,0.0,2.31,20.06
21655,task-oriented_15,354.50500556171994,1057.29296875,2148.578125,8.1,2.31,20.06
21656,task-oriented_15,354.50500556171994,1057.29296875,2148.578125,8.1,2.31,20.06
21657,task-oriented_15,355.65092989984487,1057.29296875,2148.578125,0.0,2.31,20.06
21658,task-oriented_15,355.65092989984487,1057.29296875,2148.578125,0.0,2.31,20.06
21659,task-oriented_15,356.629834254132,1057.29296875,2148.578125,0.0,2.31,20.06
21660,task-oriented_15,356.629834254132,1057.29296875,2148.578125,0.0,2.31,20.06
21661,task-oriented_15,357.4574574574436,1057.29296875,2148.578125,0.0,2.31,20.06
21662,task-oriented_15,357.4574574574436,1057.29296875,2148.578125,0.0,2.31,20.06
21663,task-oriented_15,358.3790765256565,1057.29296875,2148.578125,19.4,2.31,20.06
21664,task-oriented_15,358.3790765256565,1057.29296875,2148.578125,19.4,2.31,20.06
21665,task-oriented_15,359.14920237721554,1057.29296875,2148.578125,0.0,2.31,20.06
21666,task-oriented_15,359.14920237721554,1057.29296875,2148.578125,0.0,2.31,20.06
21667,task-oriented_15,359.87261146495547,1057.29296875,2148.578125,32.8,2.31,20.06
21668,task-oriented_15,359.87261146495547,1057.29296875,2148.578125,32.8,2.31,20.06
21669,task-oriented_15,360.6417427141472,1057.29296875,2148.578125,0.0,2.31,20.06
21670,task-oriented_15,360.6417427141472,1057.29296875,2148.578125,0.0,2.31,20.06
21671,task-oriented_15,361.25250214468343,1057.29296875,2148.578125,0.0,2.31,20.06
21672,task-oriented_15,361.25250214468343,1057.29296875,2148.578125,0.0,2.31,20.06
21673,task-oriented_15,361.9683069224236,1057.29296875,2148.578125,0.0,2.31,20.06
21674,task-oriented_15,361.9683069224236,1057.29296875,2148.578125,0.0,2.31,20.06
21675,task-oriented_15,362.5642412766994,1057.29296875,2148.578125,17.5,2.31,20.06
21676,task-oriented_15,362.5642412766994,1057.29296875,2148.578125,17.5,2.31,20.06
21677,task-oriented_15,363.13849394416786,1057.29296875,2148.578125,0.0,2.31,20.06
21678,task-oriented_15,363.13849394416786,1057.29296875,2148.578125,0.0,2.31,20.06
21679,task-oriented_15,363.6900179625244,1057.29296875,2148.578125,32.6,2.31,20.06
21680,task-oriented_15,363.6900179625244,1057.29296875,2148.578125,32.6,2.31,20.06
21681,task-oriented_15,364.22316737552103,1057.29296875,2148.578125,0.0,2.31,20.06
21682,task-oriented_15,364.22316737552103,1057.29296875,2148.578125,0.0,2.31,20.06
21683,task-oriented_15,364.6412884333698,1057.29296875,2148.578125,0.0,2.31,20.06
21684,task-oriented_15,364.6412884333698,1057.29296875,2148.578125,0.0,2.31,20.06
21685,task-oriented_15,365.0786088613505,1057.29296875,2148.578125,0.0,2.31,20.06
21686,task-oriented_15,365.0786088613505,1057.29296875,2148.578125,0.0,2.31,20.06
21687,task-oriented_15,365.4955793392158,1057.29296875,2148.578125,21.1,2.31,20.06
21688,task-oriented_15,365.4955793392158,1057.29296875,2148.578125,21.1,2.31,20.06
21689,task-oriented_15,365.8708503865278,1057.29296875,2148.578125,0.0,2.31,20.06
21690,task-oriented_15,365.8708503865278,1057.29296875,2148.578125,0.0,2.31,20.06
21691,task-oriented_15,366.20720320141163,1057.29296875,2148.578125,0.0,2.31,20.06
21692,task-oriented_15,366.20720320141163,1057.29296875,2148.578125,0.0,2.31,20.06
21693,task-oriented_15,366.65941713787504,1057.29296875,2148.578125,0.0,2.31,20.06
21694,task-oriented_15,366.65941713787504,1057.29296875,2148.578125,0.0,2.31,20.06
21695,task-oriented_15,367.0072371221688,1057.29296875,2148.578125,0.0,2.31,20.06
21696,task-oriented_15,367.0072371221688,1057.29296875,2148.578125,0.0,2.31,20.06
21697,task-oriented_15,367.38224260107324,1057.29296875,2148.578125,0.0,2.31,20.06
21698,task-oriented_15,367.38224260107324,1057.29296875,2148.578125,0.0,2.31,20.06
21699,task-oriented_15,367.7215189873314,1057.29296875,2148.578125,23.4,2.31,20.06
21700,task-oriented_15,367.7215189873314,1057.29296875,2148.578125,23.4,2.31,20.06
21701,task-oriented_15,368.0872348939474,1057.29296875,2148.578125,0.0,2.31,20.06
21702,task-oriented_15,368.0872348939474,1057.29296875,2148.578125,0.0,2.31,20.06
21703,task-oriented_15,368.418987838358,1057.29296875,2148.578125,0.0,2.31,20.06
21704,task-oriented_15,368.418987838358,1057.29296875,2148.578125,0.0,2.31,20.06
21705,task-oriented_15,368.68628582419854,1057.29296875,2148.578125,0.0,2.31,20.06
21706,task-oriented_15,368.68628582419854,1057.29296875,2148.578125,0.0,2.31,20.06
21707,task-oriented_15,368.98829747073404,1057.29296875,2148.578125,0.0,2.31,20.06
21708,task-oriented_15,368.98829747073404,1057.29296875,2148.578125,0.0,2.31,20.06
21709,task-oriented_15,369.25356547508954,1057.29296875,2148.578125,0.0,2.31,20.06
21710,task-oriented_15,369.25356547508954,1057.29296875,2148.578125,0.0,2.31,20.06
21711,task-oriented_15,369.50354609929224,1057.29296875,2148.578125,0.0,2.31,20.06
21712,task-oriented_15,369.50354609929224,1057.29296875,2148.578125,0.0,2.31,20.06
21713,task-oriented_15,369.7445972495103,1057.29296875,2148.578125,0.0,2.31,20.06
21714,task-oriented_15,369.7445972495103,1057.29296875,2148.578125,0.0,2.31,20.06
21715,task-oriented_15,370.01228285664297,1057.29296875,2148.578125,0.0,2.31,20.06
21716,task-oriented_15,370.01228285664297,1057.29296875,2148.578125,0.0,2.31,20.06
21717,task-oriented_16,81.0,161.5234375,177.53125,28.1,2.46,16.83
21718,task-oriented_16,81.0,161.5234375,177.53125,28.1,2.46,16.83
21719,task-oriented_16,100.51813471510549,1037.75390625,580.078125,0.0,2.46,16.83
21720,task-oriented_16,100.51813471510549,1037.75390625,580.078125,0.0,2.46,16.83
21721,task-oriented_16,190.81632653069727,1052.31640625,868.578125,0.0,2.46,16.83
21722,task-oriented_16,190.81632653069727,1052.31640625,868.578125,0.0,2.46,16.83
21723,task-oriented_16,233.33333333342404,1052.83203125,868.578125,0.0,2.46,16.83
21724,task-oriented_16,233.33333333342404,1052.83203125,868.578125,0.0,2.46,16.83
21725,task-oriented_16,258.2995951417689,1053.08984375,868.578125,99.7,2.46,16.83
21726,task-oriented_16,258.2995951417689,1053.08984375,868.578125,99.7,2.46,16.83
21727,task-oriented_16,274.7474747475353,1053.34765625,868.578125,0.0,2.46,16.83
21728,task-oriented_16,274.7474747475353,1053.34765625,868.578125,0.0,2.46,16.83
21729,task-oriented_16,287.03170028823865,1053.34765625,868.578125,19.5,2.46,16.83
21730,task-oriented_16,287.03170028823865,1053.34765625,868.578125,19.5,2.46,16.83
21731,task-oriented_16,295.843828715414,1053.34765625,868.578125,92.8,2.46,16.83
21732,task-oriented_16,295.843828715414,1053.34765625,868.578125,92.8,2.46,16.83
21733,task-oriented_16,302.90827740496604,1053.34765625,868.578125,0.0,2.46,16.83
21734,task-oriented_16,302.90827740496604,1053.34765625,868.578125,0.0,2.46,16.83
21735,task-oriented_16,308.3501006036623,1053.60546875,868.578125,99.7,2.46,16.83
21736,task-oriented_16,308.3501006036623,1053.60546875,868.578125,99.7,2.46,16.83
21737,task-oriented_16,312.8884826325786,1053.60546875,868.578125,0.0,2.46,16.83
21738,task-oriented_16,312.8884826325786,1053.60546875,868.578125,0.0,2.46,16.83
21739,task-oriented_16,317.1548117155101,1053.953125,2134.078125,0.0,2.46,16.83
21740,task-oriented_16,317.1548117155101,1053.953125,2134.078125,0.0,2.46,16.83
21741,task-oriented_16,322.3338485317173,1053.953125,2134.078125,0.0,2.46,16.83
21742,task-oriented_16,322.3338485317173,1053.953125,2134.078125,0.0,2.46,16.83
21743,task-oriented_16,326.6857962697581,1053.953125,2134.078125,0.0,2.46,16.83
21744,task-oriented_16,326.6857962697581,1053.953125,2134.078125,0.0,2.46,16.83
21745,task-oriented_16,330.3010033445057,1053.953125,2134.078125,0.0,2.46,16.83
21746,task-oriented_16,330.3010033445057,1053.953125,2134.078125,0.0,2.46,16.83
21747,task-oriented_16,333.7931034482987,1053.953125,2134.078125,0.0,2.46,16.83
21748,task-oriented_16,333.7931034482987,1053.953125,2134.078125,0.0,2.46,16.83
21749,task-oriented_16,336.5781710914671,1053.953125,2134.078125,0.0,2.46,16.83
21750,task-oriented_16,336.5781710914671,1053.953125,2134.078125,0.0,2.46,16.83
21751,task-oriented_16,339.1643454039204,1053.953125,2134.078125,0.0,2.46,16.83
21752,task-oriented_16,339.1643454039204,1053.953125,2134.078125,0.0,2.46,16.83
21753,task-oriented_16,341.4775725593864,1053.953125,2134.078125,0.0,2.46,16.83
21754,task-oriented_16,341.4775725593864,1053.953125,2134.078125,0.0,2.46,16.83
21755,task-oriented_16,343.7593984962594,1053.953125,2134.078125,0.0,2.46,16.83
21756,task-oriented_16,343.7593984962594,1053.953125,2134.078125,0.0,2.46,16.83
21757,task-oriented_16,345.58472553701085,1053.953125,2134.078125,0.0,2.46,16.83
21758,task-oriented_16,345.58472553701085,1053.953125,2134.078125,0.0,2.46,16.83
21759,task-oriented_16,347.33485193623596,1053.953125,2134.078125,0.0,2.46,16.83
21760,task-oriented_16,347.33485193623596,1053.953125,2134.078125,0.0,2.46,16.83
21761,task-oriented_16,348.88888888890546,1053.953125,2134.078125,0.0,2.46,16.83
21762,task-oriented_16,348.88888888890546,1053.953125,2134.078125,0.0,2.46,16.83
21763,task-oriented_16,350.2504173622832,1053.953125,2134.078125,0.0,2.46,16.83
21764,task-oriented_16,350.2504173622832,1053.953125,2134.078125,0.0,2.46,16.83
21765,task-oriented_16,351.5831663326807,1053.953125,2134.078125,0.0,2.46,16.83
21766,task-oriented_16,351.5831663326807,1053.953125,2134.078125,0.0,2.46,16.83
21767,task-oriented_16,352.8709055876834,1053.953125,2134.078125,0.0,2.46,16.83
21768,task-oriented_16,352.8709055876834,1053.953125,2134.078125,0.0,2.46,16.83
21769,task-oriented_16,353.89465875372065,1053.953125,2134.078125,0.0,2.46,16.83
21770,task-oriented_16,353.89465875372065,1053.953125,2134.078125,0.0,2.46,16.83
21771,task-oriented_16,354.9713876967206,1053.953125,2134.078125,0.0,2.46,16.83
21772,task-oriented_16,354.9713876967206,1053.953125,2134.078125,0.0,2.46,16.83
21773,task-oriented_16,355.97375690608806,1053.953125,2134.078125,0.0,2.46,16.83
21774,task-oriented_16,355.97375690608806,1053.953125,2134.078125,0.0,2.46,16.83
21775,task-oriented_16,356.9425901201706,1053.953125,2134.078125,0.0,2.46,16.83
21776,task-oriented_16,356.9425901201706,1053.953125,2134.078125,0.0,2.46,16.83
21777,task-oriented_16,357.7842377261083,1053.953125,2134.078125,0.0,2.46,16.83
21778,task-oriented_16,357.7842377261083,1053.953125,2134.078125,0.0,2.46,16.83
21779,task-oriented_16,358.60450563204984,1053.953125,2134.078125,0.0,2.46,16.83
21780,task-oriented_16,358.60450563204984,1053.953125,2134.078125,0.0,2.46,16.83
21781,task-oriented_16,359.34466019418426,1053.953125,2134.078125,0.0,2.46,16.83
21782,task-oriented_16,359.34466019418426,1053.953125,2134.078125,0.0,2.46,16.83
21783,task-oriented_16,360.04122497056284,1053.953125,2134.078125,0.0,2.46,16.83
21784,task-oriented_16,360.04122497056284,1053.953125,2134.078125,0.0,2.46,16.83
21785,task-oriented_16,360.7551487414278,1053.953125,2134.078125,0.0,2.46,16.83
21786,task-oriented_16,360.7551487414278,1053.953125,2134.078125,0.0,2.46,16.83
21787,task-oriented_16,361.37374860957493,1053.953125,2134.078125,0.0,2.46,16.83
21788,task-oriented_16,361.37374860957493,1053.953125,2134.078125,0.0,2.46,16.83
21789,task-oriented_16,362.04004329005187,1053.953125,2134.078125,0.0,2.46,16.83
21790,task-oriented_16,362.04004329005187,1053.953125,2134.078125,0.0,2.46,16.83
21791,task-oriented_16,362.5658587987438,1053.953125,2134.078125,2.2,2.46,16.83
21792,task-oriented_16,362.5658587987438,1053.953125,2134.078125,2.2,2.46,16.83
21793,task-oriented_16,363.04849884527164,1053.953125,2134.078125,0.0,2.46,16.83
21794,task-oriented_16,363.04849884527164,1053.953125,2134.078125,0.0,2.46,16.83
21795,task-oriented_16,363.5226419814921,1053.953125,2134.078125,0.0,2.46,16.83
21796,task-oriented_16,363.5226419814921,1053.953125,2134.078125,0.0,2.46,16.83
21797,task-oriented_16,364.095679765688,1053.953125,2134.078125,0.0,2.46,16.83
21798,task-oriented_16,364.095679765688,1053.953125,2134.078125,0.0,2.46,16.83
21799,task-oriented_16,364.5222778174944,1053.953125,2134.078125,0.0,2.46,16.83
21800,task-oriented_16,364.5222778174944,1053.953125,2134.078125,0.0,2.46,16.83
21801,task-oriented_16,364.9755643472246,1053.953125,2134.078125,0.0,2.46,16.83
21802,task-oriented_16,364.9755643472246,1053.953125,2134.078125,0.0,2.46,16.83
21803,task-oriented_16,365.4537184443993,1053.953125,2134.078125,2.2,2.46,16.83
21804,task-oriented_16,365.4537184443993,1053.953125,2134.078125,2.2,2.46,16.83
21805,task-oriented_16,365.84389593062576,1053.953125,2134.078125,0.0,2.46,16.83
21806,task-oriented_16,365.84389593062576,1053.953125,2134.078125,0.0,2.46,16.83
21807,task-oriented_16,366.19534479008576,1053.953125,2134.078125,0.0,2.46,16.83
21808,task-oriented_16,366.19534479008576,1053.953125,2134.078125,0.0,2.46,16.83
21809,task-oriented_16,366.5956993825897,1053.953125,2134.078125,0.0,2.46,16.83
21810,task-oriented_16,366.5956993825897,1053.953125,2134.078125,0.0,2.46,16.83
21811,task-oriented_16,366.95851573900853,1053.953125,2134.078125,0.0,2.46,16.83
21812,task-oriented_16,366.95851573900853,1053.953125,2134.078125,0.0,2.46,16.83
21813,task-oriented_16,367.2519395671735,1053.953125,2134.078125,0.0,2.46,16.83
21814,task-oriented_16,367.2519395671735,1053.953125,2134.078125,0.0,2.46,16.83
21815,task-oriented_16,367.62057234341086,1053.953125,2134.078125,0.0,2.46,16.83
21816,task-oriented_16,367.62057234341086,1053.953125,2134.078125,0.0,2.46,16.83
21817,task-oriented_16,367.9419266235088,1053.953125,2134.078125,0.0,2.46,16.83
21818,task-oriented_16,367.9419266235088,1053.953125,2134.078125,0.0,2.46,16.83
21819,task-oriented_16,367.8722585609881,284.5,1800.03125,0.0,2.46,16.83
21820,task-oriented_17,78.0,157.35546875,173.53125,52.0,2.51,15.12
21821,task-oriented_17,78.0,157.35546875,173.53125,52.0,2.51,15.12
21822,task-oriented_17,101.03092783502503,1035.90625,580.078125,0.0,2.51,15.12
21823,task-oriented_17,101.03092783502503,1035.90625,580.078125,0.0,2.51,15.12
21824,task-oriented_17,189.79591836731407,1044.94140625,848.078125,0.0,2.51,15.12
21825,task-oriented_17,189.79591836731407,1044.94140625,848.078125,0.0,2.51,15.12
21826,task-oriented_17,229.87341772147664,1045.45703125,848.078125,0.0,2.51,15.12
21827,task-oriented_17,229.87341772147664,1045.45703125,848.078125,0.0,2.51,15.12
21828,task-oriented_17,255.95959595955833,1045.71484375,848.078125,57.3,2.51,15.12
21829,task-oriented_17,255.95959595955833,1045.71484375,848.078125,57.3,2.51,15.12
21830,task-oriented_17,273.40067340064996,1045.97265625,848.078125,38.3,2.51,15.12
21831,task-oriented_17,273.40067340064996,1045.97265625,848.078125,38.3,2.51,15.12
21832,task-oriented_17,284.89208633090544,1045.97265625,848.078125,35.1,2.51,15.12
21833,task-oriented_17,284.89208633090544,1045.97265625,848.078125,35.1,2.51,15.12
21834,task-oriented_17,294.2138364779605,1045.97265625,848.078125,19.5,2.51,15.12
21835,task-oriented_17,294.2138364779605,1045.97265625,848.078125,19.5,2.51,15.12
21836,task-oriented_17,302.3463687150592,1046.79296875,2113.578125,0.0,2.51,15.12
21837,task-oriented_17,302.3463687150592,1046.79296875,2113.578125,0.0,2.51,15.12
21838,task-oriented_17,310.3413654618179,1046.79296875,2113.578125,0.0,2.51,15.12
21839,task-oriented_17,310.3413654618179,1046.79296875,2113.578125,0.0,2.51,15.12
21840,task-oriented_17,316.98630136984195,1046.79296875,2113.578125,0.0,2.51,15.12
21841,task-oriented_17,316.98630136984195,1046.79296875,2113.578125,0.0,2.51,15.12
21842,task-oriented_17,322.4267782426582,1046.79296875,2113.578125,0.0,2.51,15.12
21843,task-oriented_17,322.4267782426582,1046.79296875,2113.578125,0.0,2.51,15.12
21844,task-oriented_17,327.10424710422876,1046.79296875,2113.578125,0.0,2.51,15.12
21845,task-oriented_17,327.10424710422876,1046.79296875,2113.578125,0.0,2.51,15.12
21846,task-oriented_17,331.1111111110938,1046.79296875,2113.578125,0.0,2.51,15.12
21847,task-oriented_17,331.1111111110938,1046.79296875,2113.578125,0.0,2.51,15.12
21848,task-oriented_17,334.71571906352887,1046.79296875,2113.578125,0.0,2.51,15.12
21849,task-oriented_17,334.71571906352887,1046.79296875,2113.578125,0.0,2.51,15.12
21850,task-oriented_17,337.4294670846241,1046.79296875,2113.578125,0.0,2.51,15.12
21851,task-oriented_17,337.4294670846241,1046.79296875,2113.578125,0.0,2.51,15.12
21852,task-oriented_17,339.88200589969045,1047.015625,2113.578125,0.0,2.51,15.12
21853,task-oriented_17,339.88200589969045,1047.015625,2113.578125,0.0,2.51,15.12
21854,task-oriented_17,341.8941504178134,1047.015625,2113.578125,0.0,2.51,15.12
21855,task-oriented_17,341.8941504178134,1047.015625,2113.578125,0.0,2.51,15.12
21856,task-oriented_17,343.6708860759322,1047.015625,2113.578125,0.0,2.51,15.12
21857,task-oriented_17,343.6708860759322,1047.015625,2113.578125,0.0,2.51,15.12
21858,task-oriented_17,345.09018036070506,1047.015625,2113.578125,0.0,2.51,15.12
21859,task-oriented_17,345.09018036070506,1047.015625,2113.578125,0.0,2.51,15.12
21860,task-oriented_17,346.89885496181637,1047.015625,2113.578125,0.0,2.51,15.12
21861,task-oriented_17,346.89885496181637,1047.015625,2113.578125,0.0,2.51,15.12
21862,task-oriented_17,348.63387978140577,1047.015625,2113.578125,0.0,2.51,15.12
21863,task-oriented_17,348.63387978140577,1047.015625,2113.578125,0.0,2.51,15.12
21864,task-oriented_17,350.21777003482873,1047.015625,2113.578125,0.0,2.51,15.12
21865,task-oriented_17,350.21777003482873,1047.015625,2113.578125,0.0,2.51,15.12
21866,task-oriented_17,351.5025041736088,1047.015625,2113.578125,0.0,2.51,15.12
21867,task-oriented_17,351.5025041736088,1047.015625,2113.578125,0.0,2.51,15.12
21868,task-oriented_17,352.84455128203786,1047.015625,2113.578125,0.0,2.51,15.12
21869,task-oriented_17,352.84455128203786,1047.015625,2113.578125,0.0,2.51,15.12
21870,task-oriented_17,354.04468412941696,1047.015625,2113.578125,0.0,2.51,15.12
21871,task-oriented_17,354.04468412941696,1047.015625,2113.578125,0.0,2.51,15.12
21872,task-oriented_17,355.11869436200533,1047.015625,2113.578125,0.0,2.51,15.12
21873,task-oriented_17,355.11869436200533,1047.015625,2113.578125,0.0,2.51,15.12
21874,task-oriented_17,356.1516452074271,1047.015625,2113.578125,0.0,2.51,15.12
21875,task-oriented_17,356.1516452074271,1047.015625,2113.578125,0.0,2.51,15.12
21876,task-oriented_17,357.1823204419773,1047.015625,2113.578125,0.0,2.51,15.12
21877,task-oriented_17,357.1823204419773,1047.015625,2113.578125,0.0,2.51,15.12
21878,task-oriented_17,357.84379172228506,1047.015625,2113.578125,0.0,2.51,15.12
21879,task-oriented_17,357.84379172228506,1047.015625,2113.578125,0.0,2.51,15.12
21880,task-oriented_17,358.4948320413327,1047.015625,2113.578125,0.0,2.51,15.12
21881,task-oriented_17,358.4948320413327,1047.015625,2113.578125,0.0,2.51,15.12
21882,task-oriented_17,358.9302471066494,1047.015625,2113.578125,8.1,2.51,15.12
21883,task-oriented_17,358.9302471066494,1047.015625,2113.578125,8.1,2.51,15.12
21884,task-oriented_17,359.59963603274434,1047.015625,2113.578125,0.0,2.51,15.12
21885,task-oriented_17,359.59963603274434,1047.015625,2113.578125,0.0,2.51,15.12
21886,task-oriented_17,360.37680306151253,1047.015625,2113.578125,0.0,2.51,15.12
21887,task-oriented_17,360.37680306151253,1047.015625,2113.578125,0.0,2.51,15.12
21888,task-oriented_17,361.0523305690472,1047.015625,2113.578125,0.0,2.51,15.12
21889,task-oriented_17,361.0523305690472,1047.015625,2113.578125,0.0,2.51,15.12
21890,task-oriented_17,361.66249652487016,1047.015625,2113.578125,0.0,2.51,15.12
21891,task-oriented_17,361.66249652487016,1047.015625,2113.578125,0.0,2.51,15.12
21892,task-oriented_17,362.26670273193344,1047.015625,2113.578125,0.0,2.51,15.12
21893,task-oriented_17,362.26670273193344,1047.015625,2113.578125,0.0,2.51,15.12
21894,task-oriented_17,362.89175664997566,1047.015625,2113.578125,8.1,2.51,15.12
21895,task-oriented_17,362.89175664997566,1047.015625,2113.578125,8.1,2.51,15.12
21896,task-oriented_17,363.4334103156165,1047.015625,2113.578125,0.0,2.51,15.12
21897,task-oriented_17,363.4334103156165,1047.015625,2113.578125,0.0,2.51,15.12
21898,task-oriented_17,363.8478859144252,1047.015625,2113.578125,0.0,2.51,15.12
21899,task-oriented_17,363.8478859144252,1047.015625,2113.578125,0.0,2.51,15.12
21900,task-oriented_17,364.3641689040658,1047.015625,2113.578125,0.0,2.51,15.12
21901,task-oriented_17,364.3641689040658,1047.015625,2113.578125,0.0,2.51,15.12
21902,task-oriented_17,364.76893758933204,1047.015625,2113.578125,17.5,2.51,15.12
21903,task-oriented_17,364.76893758933204,1047.015625,2113.578125,17.5,2.51,15.12
21904,task-oriented_17,365.2781010006883,1047.015625,2113.578125,0.0,2.51,15.12
21905,task-oriented_17,365.2781010006883,1047.015625,2113.578125,0.0,2.51,15.12
21906,task-oriented_17,365.5979990904993,1047.015625,2113.578125,32.7,2.51,15.12
21907,task-oriented_17,365.5979990904993,1047.015625,2113.578125,32.7,2.51,15.12
21908,task-oriented_17,366.0515784793277,1047.015625,2113.578125,0.0,2.51,15.12
21909,task-oriented_17,366.0515784793277,1047.015625,2113.578125,0.0,2.51,15.12
21910,task-oriented_17,366.39843410178685,1047.015625,2113.578125,0.0,2.51,15.12
21911,task-oriented_17,366.39843410178685,1047.015625,2113.578125,0.0,2.51,15.12
